,資料日期,股票代號,股票名稱,除權息前收盤價,除權息參考價,權值+息值,權/息,漲停價格,跌停價格,開盤競價基準,減除股利參考價,詳細資料,最近一次申報資料 季別/日期,最近一次申報每股 (單位)淨值,最近一次申報每股 (單位)盈餘,Unnamed: 15
604,108年08月06日,2801,彰銀,21.15,20.10,1.042157,權息,22.10,18.10,20.10,20.10,除權息資料,110年第1季,16.12,0.19,
605,108年08月06日,2889,國票金,10.90,10.45,0.45,息,11.45,9.41,10.45,10.45,除權息資料,109年第4季,13.25,1.12,
606,108年08月06日,3008,大立光,"3,875.00","3,807.00",68.0,息,"4,185.00","3,430.00","3,805.00","3,807.00",除權息資料,110年第1季,"1,003.75",39.62,
607,108年08月07日,2049,上銀,249.00,234.95,14.048542000000001,權息,258.00,211.50,235.00,234.95,除權息資料,110年第1季,84.49,1.61,
608,108年08月07日,2539,櫻花建,30.45,26.76,3.6800889999999997,權息,29.40,24.10,26.75,26.76,除權息資料,110年第1季,13.84,-0.07,
609,108年08月07日,3058,立德,7.72,7.51,0.203255,息,8.26,6.76,7.51,7.51,除權息資料,110年第1季,11.58,-0.33,
610,108年08月07日,3062,建漢,14.85,14.45,0.4,息,15.85,13.05,14.45,14.45,除權息資料,110年第1季,16.40,-0.05,
611,108年08月07日,5243,乙盛-KY,38.35,36.85,1.5,息,40.50,33.20,36.85,36.85,除權息資料,110年第1季,35.67,0.81,
612,108年08月07日,5607,遠雄港,22.40,22.00,0.4,息,24.20,19.80,22.00,22.00,除權息資料,110年第1季,25.16,0.53,
613,108年08月07日,6285,啟碁,74.80,71.29,3.500717,息,78.40,64.20,71.30,71.29,除權息資料,110年第1季,43.14,0.7,
614,108年08月07日,6605,帝寶,69.40,67.10,2.3,息,73.80,60.40,67.10,67.10,除權息資料,110年第1季,81.59,1.72,
615,108年08月07日,8150,南茂,28.25,27.04,1.20004,息,29.70,24.35,27.05,27.04,除權息資料,110年第1季,29.92,1.32,
616,108年08月08日,1440,南紡,12.10,11.70,0.4,息,12.85,10.55,11.70,11.70,除權息資料,110年第1季,15.62,0.68,
617,108年08月08日,1817,凱撒衛,39.20,36.90,2.3,息,40.55,33.25,36.90,36.90,除權息資料,110年第1季,24.60,0.74,
618,108年08月08日,2108,南帝,33.35,31.55,1.8,息,34.70,28.40,31.55,31.55,除權息資料,110年第1季,23.51,5.45,
619,108年08月08日,2450,神腦,31.60,30.15,1.45,息,33.15,27.15,30.15,30.15,除權息資料,110年第1季,23.49,0.6,
620,108年08月08日,2492,華新科,165.50,149.16,16.331528,息,164.00,134.50,149.00,149.16,除權息資料,110年第1季,85.08,4.06,
621,108年08月08日,2545,皇翔,30.75,28.95,1.8,息,31.80,26.10,28.95,28.95,除權息資料,110年第1季,35.54,0.68,
622,108年08月08日,2547,日勝生,13.45,12.40,1.0480399999999999,權息,13.60,11.20,12.40,12.40,除權息資料,110年第1季,13.00,0.0,
623,108年08月08日,2607,榮運,14.10,13.75,0.35,息,15.10,12.40,13.75,13.75,除權息資料,110年第1季,22.47,0.15,
624,108年08月08日,2704,國賓,21.45,21.05,0.4,息,23.15,18.95,21.05,21.05,除權息資料,110年第1季,30.33,-0.02,
625,108年08月08日,4764,雙鍵,81.80,69.81,11.981817999999999,權息,76.70,62.90,69.80,69.81,除權息資料,110年第1季,29.13,0.32,
626,108年08月08日,8480,泰昇-KY,122.50,117.20,5.3,息,128.50,105.50,117.00,117.20,除權息資料,110年第1季,48.03,2.31,
627,108年08月08日,9914,美利達,188.50,185.00,3.5,息,203.50,166.50,185.00,185.00,除權息資料,110年第1季,57.04,3.86,
628,108年08月09日,1442,名軒,16.55,15.55,1.0,息,17.10,14.00,15.55,15.55,除權息資料,110年第1季,15.18,0.12,
629,108年08月09日,2337,旺宏,28.30,27.09,1.200125,息,29.75,24.40,27.10,27.09,除權息資料,110年第1季,20.18,0.5,
630,108年08月09日,2458,義隆,79.50,74.50,5.0,息,81.90,67.10,74.50,74.50,除權息資料,110年第1季,35.02,3.77,
631,108年08月09日,2886,兆豐金,31.10,29.40,1.7,息,32.30,26.50,29.40,29.40,除權息資料,109年第4季,24.01,1.84,
632,108年08月09日,2892,第一金,22.80,21.58,1.215842,權息,23.70,19.45,21.60,21.58,除權息資料,109年第4季,17.23,1.31,
633,108年08月12日,1786,科妍,69.70,68.10,1.6,息,74.90,61.30,68.10,68.10,除權息資料,110年第1季,23.42,0.4,
634,108年08月12日,2887,台新金,14.30,13.51,0.78932,權息,14.85,12.20,13.50,13.51,除權息資料,109年第4季,15.88,1.17,
635,108年08月12日,4919,新唐,48.30,45.80,2.5,息,50.30,41.25,45.80,45.80,除權息資料,110年第1季,30.81,0.7,
636,108年08月12日,4927,泰鼎-KY,56.50,54.03,2.461032,息,59.40,48.65,54.00,54.03,除權息資料,110年第1季,39.12,0.81,
637,108年08月12日,6005,群益證,9.35,8.95,0.4,息,9.84,8.06,8.95,8.95,除權息資料,110年第1季,17.20,0.6,
638,108年08月12日,6581,鋼聯,94.80,89.82,4.98,息,98.80,80.90,89.80,89.82,除權息資料,110年第1季,29.56,0.59,
639,108年08月12日,6668,中揚光,63.30,62.29,1.000263,息,68.50,56.10,62.30,62.29,除權息資料,110年第1季,27.46,-0.24,
640,108年08月13日,1101,台泥,43.95,37.98,5.968005000000001,權息,41.75,34.20,38.00,37.98,除權息資料,110年第1季,34.63,0.57,
641,108年08月13日,1101B,台泥乙特,52.50,52.40,0.09109500000000001,息,57.60,47.20,52.40,52.40,除權息資料,110年第1季,34.63,0.57,
642,108年08月13日,1537,廣隆,159.00,149.00,10.0,息,163.50,134.50,149.00,149.00,除權息資料,110年第1季,51.57,2.77,
643,108年08月13日,3454,晶睿,112.00,106.82,5.170731,權息,117.50,96.20,107.00,106.82,除權息資料,110年第1季,33.94,0.6,
644,108年08月13日,3711,日月光投控,68.90,66.40,2.498682,息,73.00,59.80,66.40,66.40,除權息資料,110年第1季,53.35,1.99,
645,108年08月13日,5285,界霖,63.60,60.06,3.537865,息,66.00,54.10,60.10,60.06,除權息資料,110年第1季,23.38,1.2,
646,108年08月13日,6202,盛群,71.40,66.70,4.7,息,73.30,60.10,66.70,66.70,除權息資料,110年第1季,21.30,1.54,
647,108年08月14日,2027,大成鋼,45.40,42.40,3.0,息,46.60,38.20,42.40,42.40,除權息資料,110年第1季,19.26,0.88,
648,108年08月14日,2834,臺企銀,13.40,12.47,0.92381,權息,13.70,11.25,12.45,12.47,除權息資料,110年第1季,13.37,0.15,
649,108年08月14日,4746,台耀,36.70,36.20,0.5,息,39.80,32.60,36.20,36.20,除權息資料,110年第1季,59.63,9.84,
650,108年08月14日,4977,眾達-KY,84.60,83.10,1.493298,權,93.00,74.80,84.60,84.60,除權息資料,110年第1季,32.94,0.71,
651,108年08月14日,5203,訊連,85.00,82.00,2.990238,息,90.20,73.80,82.00,82.00,除權息資料,110年第1季,46.12,0.38,
652,108年08月14日,5880,合庫金,20.70,19.36,1.3310680000000001,權息,21.25,17.45,19.35,19.36,除權息資料,109年第4季,17.33,1.24,
653,108年08月15日,2880,華南金,21.50,19.87,1.628023,權息,21.85,17.90,19.85,19.87,除權息資料,109年第4季,14.73,0.67,
654,108年08月15日,3042,晶技,39.55,37.55,2.0,息,41.30,33.80,37.55,37.55,除權息資料,110年第1季,33.84,2.04,
655,108年08月15日,3376,新日興,122.00,118.01,3.988729,息,129.50,106.50,118.00,118.01,除權息資料,110年第1季,83.33,1.54,
656,108年08月15日,4912,聯德控股-KY,141.50,115.84,25.654376,權息,127.00,104.50,116.00,115.84,除權息資料,110年第1季,56.17,3.01,
657,108年08月15日,5269,祥碩,556.00,544.00,12.0,息,598.00,490.00,544.00,544.00,除權息資料,110年第1季,191.18,10.35,
658,108年08月15日,6139,亞翔,27.40,25.90,1.5,息,28.45,23.35,25.90,25.90,除權息資料,110年第1季,33.99,0.16,
659,108年08月15日,6449,鈺邦,29.50,28.51,0.985102,息,31.35,25.70,28.50,28.51,除權息資料,110年第1季,27.85,0.82,
660,108年08月19日,2374,佳能,16.30,15.80,0.5,息,17.35,14.25,15.80,15.80,除權息資料,110年第1季,19.70,-0.43,
661,108年08月19日,2498,宏達電,34.20,33.82,0.38,息,37.20,30.45,33.80,33.82,除權息資料,110年第1季,35.38,-1.25,
662,108年08月19日,3004,豐達科,92.20,89.70,2.5,息,98.60,80.80,89.70,89.70,除權息資料,110年第1季,34.72,-0.47,
663,108年08月19日,5288,豐祥-KY,136.50,131.50,5.0,息,144.50,118.50,131.50,131.50,除權息資料,110年第1季,45.11,2.69,
664,108年08月19日,9921,巨大,233.50,228.90,4.6,息,251.50,206.50,229.00,228.90,除權息資料,110年第1季,71.41,4.54,
665,108年08月19日,9946,三發地產,26.30,24.29,2.0009349999999997,權息,26.70,21.90,24.30,24.29,除權息資料,110年第1季,20.67,0.03,
666,108年08月20日,1340,勝悅-KY,18.00,16.18,1.818181,權息,17.75,14.60,16.20,16.18,除權息資料,110年第1季,35.40,-0.48,
667,108年08月20日,1722,台肥,47.95,45.75,2.2,息,50.30,41.20,45.75,45.75,除權息資料,110年第1季,53.42,0.76,
668,108年08月20日,1737,臺鹽,33.95,32.15,1.8,息,35.35,28.95,32.15,32.15,除權息資料,110年第1季,31.66,0.51,
669,108年08月20日,3257,虹冠電,55.90,51.90,4.0,息,57.00,46.75,51.90,51.90,除權息資料,110年第1季,22.67,1.14,
670,108年08月20日,3702,大聯大,40.20,37.50,2.7,息,41.25,33.75,37.50,37.50,除權息資料,110年第1季,36.20,1.44,
671,108年08月20日,6443,元晶,8.39,8.15,0.23838,權,9.22,7.34,8.39,8.39,除權息資料,110年第1季,10.67,0.0,
672,108年08月21日,1445,大宇,7.44,7.24,0.2,息,7.96,6.52,7.24,7.24,除權息資料,110年第1季,12.07,-0.11,
673,108年08月21日,2227,裕日車,270.00,252.33,17.67,息,277.50,227.50,252.50,252.33,除權息資料,110年第1季,74.66,2.7,
674,108年08月21日,2472,立隆電,41.00,38.70,2.3,息,42.55,34.85,38.70,38.70,除權息資料,110年第1季,35.90,1.27,
675,108年08月21日,2701,萬企,13.35,12.95,0.4,息,14.20,11.70,12.95,12.95,除權息資料,110年第1季,16.74,0.0,
676,108年08月21日,2881A,富邦特,65.90,63.44,2.46,息,69.70,57.10,63.40,63.44,除權息資料,109年第4季,66.33,8.54,
677,108年08月21日,2881B,富邦金乙特,64.40,62.67,1.722082,息,68.90,56.50,62.70,62.67,除權息資料,109年第4季,66.33,8.54,
678,108年08月21日,3189,景碩,37.95,36.45,1.499066,息,40.05,32.85,36.45,36.45,除權息資料,110年第1季,56.49,0.57,
679,108年08月22日,"=""00775B""",新光投等債15+,47.21,47.07,0.135,息,"9,999.95",0.01,47.07,47.07,除權息資料,,,,
680,108年08月22日,2101,南港,38.20,37.70,0.5,息,41.45,33.95,37.70,37.70,除權息資料,110年第1季,13.06,0.26,
681,108年08月22日,2439,美律,152.50,144.00,8.497657,息,158.00,130.00,144.00,144.00,除權息資料,110年第1季,50.51,0.1,
682,108年08月22日,2617,台航,21.05,19.75,1.3,息,21.70,17.80,19.75,19.75,除權息資料,110年第1季,26.91,0.37,
683,108年08月22日,2702,華園,19.95,18.28,1.6629630000000002,權息,20.10,16.50,18.30,18.28,除權息資料,110年第1季,8.36,-0.36,
684,108年08月22日,3661,世芯-KY,118.00,116.46,1.530463,息,128.00,105.00,116.50,116.46,除權息資料,110年第1季,140.80,5.68,
685,108年08月23日,1225,福懋油,51.10,49.95,1.15,息,54.90,45.00,49.95,49.95,除權息資料,110年第1季,15.99,0.91,
686,108年08月23日,1516,川飛,15.25,14.58,0.666326,權,16.00,13.15,14.60,14.58,除權息資料,110年第1季,11.95,0.11,
687,108年08月23日,1609,大亞,10.05,9.66,0.38653899999999997,權,10.60,8.70,9.66,9.66,除權息資料,110年第1季,13.98,0.74,
688,108年08月23日,1709,和益,13.15,12.65,0.497241,息,13.90,11.40,12.65,12.65,除權息資料,110年第1季,15.60,0.53,
689,108年08月23日,1902,台紙,20.10,19.75,0.35,息,21.70,17.80,19.75,19.75,除權息資料,109年第1季,15.79,0.08,
690,108年08月23日,2114,鑫永銓,89.20,80.19,9.009524,權息,88.20,72.20,80.20,80.19,除權息資料,110年第1季,37.41,1.78,
691,108年08月23日,2338,光罩,27.20,26.36,0.834,息,28.95,23.75,26.35,26.36,除權息資料,110年第1季,18.95,1.64,
692,108年08月23日,2347,聯強,38.65,36.65,2.0,息,40.30,33.00,36.65,36.65,除權息資料,110年第1季,31.05,1.52,
693,108年08月23日,2484,希華,21.65,20.20,1.45,息,22.20,18.20,20.20,20.20,除權息資料,110年第1季,21.49,0.48,
694,108年08月23日,2913,農林,15.65,15.35,0.3,息,16.85,13.85,15.35,15.35,除權息資料,110年第1季,19.99,0.0,
695,108年08月23日,3622,洋華,18.30,17.80,0.5,息,19.55,16.05,17.80,17.80,除權息資料,110年第1季,31.76,0.19,
696,108年08月23日,4942,嘉彰,39.30,36.80,2.5,息,40.45,33.15,36.80,36.80,除權息資料,110年第1季,53.81,1.51,
697,108年08月23日,6183,關貿,37.00,35.34,1.66,息,38.85,31.85,35.35,35.34,除權息資料,110年第1季,15.72,0.82,
698,108年08月23日,6282,康舒,23.40,22.40,1.0,息,24.60,20.20,22.40,22.40,除權息資料,110年第1季,19.41,0.16,
699,108年08月23日,6552,易華電,100.00,98.00,2.0,息,107.50,88.20,98.00,98.00,除權息資料,110年第1季,29.94,0.43,
700,108年08月23日,9927,泰銘,31.70,30.32,1.38,息,33.35,27.30,30.30,30.32,除權息資料,110年第1季,24.73,0.85,
701,108年08月26日,1310,台苯,24.50,22.50,2.0,息,24.75,20.25,22.50,22.50,除權息資料,110年第1季,14.41,0.45,
702,108年08月26日,1313,聯成,10.25,9.95,0.29630300000000004,權,10.90,8.96,9.95,9.95,除權息資料,110年第1季,19.71,0.99,
703,108年08月26日,1324,地球,10.55,10.25,0.3,息,11.25,9.23,10.25,10.25,除權息資料,110年第1季,12.88,-0.04,
704,108年08月26日,1460,宏遠,10.25,10.04,0.200981,權,11.00,9.04,10.05,10.04,除權息資料,110年第1季,7.79,0.04,
705,108年08月26日,1533,車王電,37.65,36.85,0.8,息,40.50,33.20,36.85,36.85,除權息資料,110年第1季,25.01,0.08,
706,108年08月26日,1541,錩泰,36.30,35.30,1.0,息,38.80,31.80,35.30,35.30,除權息資料,110年第1季,22.84,1.03,
707,108年08月26日,1587,吉茂,18.60,18.13,0.462746,權息,19.90,16.35,18.15,18.13,除權息資料,110年第1季,18.58,0.37,
708,108年08月26日,1617,榮星,13.35,12.35,1.0,息,13.55,11.15,12.35,12.35,除權息資料,110年第1季,12.74,0.46,
709,108年08月26日,1726,永記,72.00,68.50,3.5,息,75.30,61.70,68.50,68.50,除權息資料,110年第1季,56.02,1.76,
710,108年08月26日,2327,國巨,258.00,213.16,44.834894,息,234.00,192.00,213.00,213.16,除權息資料,110年第1季,148.77,10.17,
711,108年08月26日,2377,微星,88.80,83.80,5.0,息,92.10,75.50,83.80,83.80,除權息資料,110年第1季,46.86,4.94,
712,108年08月26日,2904,匯僑,25.05,23.53,1.5144950000000001,息,25.85,21.20,23.55,23.53,除權息資料,110年第1季,15.57,0.58,
713,108年08月26日,3266,昇陽,14.50,14.00,0.5,息,15.40,12.60,14.00,14.00,除權息資料,110年第1季,14.57,-0.03,
714,108年08月26日,3588,通嘉,23.70,22.94,0.7501909999999999,息,25.20,20.65,22.95,22.94,除權息資料,110年第1季,28.57,0.7,
715,108年08月26日,4807,日成-KY,34.85,30.84,4.003119,息,33.90,27.80,30.85,30.84,除權息資料,110年第1季,23.37,0.34,
716,108年08月26日,5525,順天,27.95,23.59,4.359091,權息,25.90,21.25,23.60,23.59,除權息資料,110年第1季,17.31,-0.12,
717,108年08月26日,6531,愛普,42.25,41.73,0.510234,息,45.90,37.60,41.75,41.73,除權息資料,110年第1季,46.76,4.73,
718,108年08月27日,1210,大成,39.55,36.23,3.3119050000000003,權息,39.85,32.65,36.25,36.23,除權息資料,110年第1季,23.88,1.01,
719,108年08月27日,1339,昭輝,45.90,43.90,2.0,息,48.25,39.55,43.90,43.90,除權息資料,110年第1季,47.67,0.78,
720,108年08月27日,1457,宜進,14.00,13.50,0.5,息,14.85,12.15,13.50,13.50,除權息資料,110年第1季,21.08,0.31,
721,108年08月27日,1474,弘裕,9.46,9.16,0.3,息,10.05,8.25,9.16,9.16,除權息資料,110年第1季,15.53,0.35,
722,108年08月27日,2023,燁輝,9.05,8.77,0.275491,權息,9.64,7.90,8.77,8.77,除權息資料,110年第1季,14.54,0.58,
723,108年08月27日,2059,川湖,340.00,330.50,9.5,息,363.50,297.50,330.50,330.50,除權息資料,110年第1季,121.25,4.55,
724,108年08月27日,2106,建大,30.15,29.15,1.0,息,32.05,26.25,29.15,29.15,除權息資料,110年第1季,20.72,0.75,
725,108年08月27日,2428,興勤,80.20,76.40,3.8,息,84.00,68.80,76.40,76.40,除權息資料,110年第1季,60.02,3.18,
726,108年08月27日,2441,超豐,43.45,40.75,2.7,息,44.80,36.70,40.75,40.75,除權息資料,110年第1季,33.39,1.64,
727,108年08月27日,2514,龍邦,15.05,14.80,0.25,息,16.25,13.35,14.80,14.80,除權息資料,110年第1季,26.83,1.09,
728,108年08月27日,2706,第一店,15.00,14.55,0.45,息,16.00,13.10,14.55,14.55,除權息資料,110年第1季,17.79,-0.01,
729,108年08月27日,2812,台中銀,12.45,11.56,0.881559,權息,12.70,10.45,11.55,11.56,除權息資料,110年第1季,14.15,0.27,
730,108年08月27日,3312,弘憶股,16.10,14.48,1.614019,權息,15.90,13.05,14.50,14.48,除權息資料,110年第1季,12.40,0.52,
731,108年08月27日,3528,安馳,39.80,37.30,2.5,息,41.00,33.60,37.30,37.30,除權息資料,110年第1季,21.71,1.2,
732,108年08月27日,5534,長虹,88.40,81.40,7.0,息,89.50,73.30,81.40,81.40,除權息資料,110年第1季,63.68,0.74,
733,108年08月27日,5876,上海商銀,50.00,48.63,1.3683889999999999,權,55.00,43.80,50.00,50.00,除權息資料,110年第1季,35.70,0.83,
734,108年08月27日,8367,建新國際,22.55,21.55,1.0,息,23.70,19.40,21.55,21.55,除權息資料,110年第1季,27.47,0.94,
735,108年08月28日,1409,新纖,12.50,11.65,0.85,息,12.80,10.50,11.65,11.65,除權息資料,110年第1季,19.01,0.44,
736,108年08月28日,1416,廣豐,15.15,13.95,1.2,息,15.30,12.60,13.95,13.95,除權息資料,110年第1季,18.99,-0.21,
737,108年08月28日,1513,中興電,20.85,19.85,1.0,息,21.80,17.90,19.85,19.85,除權息資料,110年第1季,24.11,1.31,
738,108年08月28日,1514,亞力,17.25,16.06,1.1820389999999998,權息,17.65,14.50,16.05,16.06,除權息資料,110年第1季,15.63,0.45,
739,108年08月28日,1527,鑽全,55.30,51.30,4.0,息,56.40,46.20,51.30,51.30,除權息資料,110年第1季,30.77,1.06,
740,108年08月28日,1776,展宇,15.70,14.90,0.8,息,16.35,13.45,14.90,14.90,除權息資料,110年第1季,14.28,0.3,
741,108年08月28日,2104,國際中橡,37.00,31.41,5.584071,權息,34.55,28.30,31.40,31.41,除權息資料,110年第1季,31.74,0.44,
742,108年08月28日,2365,昆盈,8.06,7.86,0.2,息,8.64,7.08,7.86,7.86,除權息資料,110年第1季,13.46,0.22,
743,108年08月28日,2530,華建,16.20,15.90,0.3,息,17.45,14.35,15.90,15.90,除權息資料,110年第1季,11.77,-0.04,
744,108年08月28日,3706,神達,31.55,26.13,5.4195660000000005,權息,28.70,23.55,26.15,26.13,除權息資料,110年第1季,36.03,0.57,
745,108年08月28日,6168,宏齊,14.25,13.25,1.0,息,14.55,11.95,13.25,13.25,除權息資料,110年第1季,15.27,0.51,
746,108年08月28日,6216,居易,28.90,26.91,1.9839900000000001,息,29.60,24.25,26.90,26.91,除權息資料,110年第1季,17.83,0.4,
747,108年08月28日,6674,鋐寶科技,32.00,30.20,1.8,息,33.20,27.20,30.20,30.20,除權息資料,110年第1季,24.72,-0.05,
748,108年08月28日,8442,威宏-KY,58.00,56.50,1.5,息,62.10,50.90,56.50,56.50,除權息資料,110年第1季,26.82,-0.75,
749,108年08月29日,1103,嘉泥,16.40,15.40,1.0,息,16.90,13.90,15.40,15.40,除權息資料,110年第1季,38.96,-0.2,
750,108年08月29日,1229,聯華,36.10,32.85,3.242857,權息,36.10,29.60,32.85,32.85,除權息資料,110年第1季,25.28,0.98,
751,108年08月29日,1231,聯華食,46.00,42.09,3.9047620000000003,權息,46.25,37.90,42.10,42.09,除權息資料,110年第1季,23.09,1.02,
752,108年08月29日,1436,華友聯,41.50,32.91,8.583333999999999,權息,36.20,29.65,32.90,32.91,除權息資料,110年第1季,29.18,0.87,
753,108年08月29日,1441,大東,13.90,10.46,3.438517,權息,11.50,9.42,10.45,10.46,除權息資料,110年第1季,8.14,-0.03,
754,108年08月29日,1446,宏和,30.55,30.25,0.3,息,33.25,27.25,30.25,30.25,除權息資料,110年第1季,11.47,0.15,
755,108年08月29日,1526,日馳,29.95,28.95,1.0,息,31.80,26.10,28.95,28.95,除權息資料,110年第1季,19.80,0.9,
756,108年08月29日,2328,廣宇,24.15,23.05,1.1,息,25.35,20.75,23.05,23.05,除權息資料,110年第1季,22.32,0.33,
757,108年08月29日,2383,台光電,135.50,131.70,3.8,息,144.50,119.00,131.50,131.70,除權息資料,110年第1季,52.91,2.89,
758,108年08月29日,2402,毅嘉,16.05,15.55,0.5,息,17.10,14.00,15.55,15.55,除權息資料,110年第1季,18.72,0.13,
759,108年08月29日,2505,國揚,12.50,12.00,0.5,息,13.20,10.80,12.00,12.00,除權息資料,110年第1季,25.05,0.89,
760,108年08月29日,2509,全坤建,29.40,24.40,4.993221,權息,26.80,22.00,24.40,24.40,除權息資料,110年第1季,20.56,0.27,
761,108年08月29日,2527,宏璟,23.20,22.00,1.2,息,24.20,19.80,22.00,22.00,除權息資料,110年第1季,35.59,0.84,
762,108年08月29日,2611,志信,7.99,7.57,0.414659,息,8.32,6.82,7.57,7.57,除權息資料,110年第1季,15.94,0.44,
763,108年08月29日,2845,遠東銀,12.30,11.54,0.755919,權息,12.65,10.40,11.55,11.54,除權息資料,110年第1季,14.34,0.23,
764,108年08月29日,2923,鼎固-KY,24.50,23.78,0.72,息,26.15,21.45,23.80,23.78,除權息資料,110年第1季,31.21,0.44,
765,108年08月29日,3033,威健,19.75,17.67,2.077343,權息,19.40,15.95,17.65,17.67,除權息資料,110年第1季,15.96,0.75,
766,108年08月29日,3036,文曄,40.05,37.69,2.351148,息,41.45,33.95,37.70,37.69,除權息資料,110年第1季,51.00,1.92,
767,108年08月29日,5264,鎧勝-KY,51.60,50.60,1.0,息,55.60,45.55,50.60,50.60,除權息資料,109年第3季,72.02,0.56,
768,108年08月29日,9188,精熙-DR,3.81,3.73,0.076114,息,4.10,3.36,3.73,3.73,除權息資料,97年第4季,0.00,0.83,
769,108年08月30日,1517,利奇,9.60,9.35,0.25,息,10.25,8.42,9.35,9.35,除權息資料,110年第1季,15.07,0.47,
770,108年08月30日,1539,巨庭,23.90,22.10,1.8,息,24.30,19.90,22.10,22.10,除權息資料,110年第1季,19.27,0.14,
771,108年08月30日,2103,台橡,24.95,23.97,0.98,息,26.35,21.60,23.95,23.97,除權息資料,110年第1季,18.30,1.09,
772,108年08月30日,2468,華經,12.85,12.35,0.5,息,13.55,11.15,12.35,12.35,除權息資料,110年第1季,16.38,0.11,
773,108年08月30日,4961,天鈺,40.70,39.39,1.300818,息,43.30,35.50,39.40,39.39,除權息資料,110年第1季,36.67,4.78,
774,108年09月02日,1583,程泰,55.10,52.10,3.0,息,57.30,46.90,52.10,52.10,除權息資料,110年第1季,45.40,1.04,
775,108年09月02日,2901,欣欣,23.10,22.71,0.38669499999999996,息,24.95,20.45,22.70,22.71,除權息資料,110年第1季,11.84,0.06,
776,108年09月02日,2905,三商,18.25,17.75,0.5,息,19.50,16.00,17.75,17.75,除權息資料,110年第1季,23.60,1.04,
777,108年09月02日,6409,旭隼,705.00,651.42,53.571429,權息,716.00,587.00,651.00,651.42,除權息資料,110年第1季,66.64,4.87,
778,108年09月02日,8429,金麗-KY,13.90,13.53,0.360177,權息,14.85,12.20,13.55,13.53,除權息資料,110年第1季,34.42,0.1,
779,108年09月02日,8488,吉源-KY,17.85,17.35,0.5,息,19.05,15.65,17.35,17.35,除權息資料,110年第1季,37.19,-0.07,
780,108年09月02日,9105,泰金寶-DR,2.37,2.30,0.060576,息,2.53,2.07,2.30,2.30,除權息資料,93年第4季,0.00,4.81,
781,108年09月03日,1590,亞德客-KY,327.50,322.26,5.239719999999999,息,354.00,290.50,322.50,322.26,除權息資料,110年第1季,116.55,7.66,
782,108年09月03日,4438,廣越,159.00,153.00,6.0,息,168.00,138.00,153.00,153.00,除權息資料,110年第1季,63.17,-1.05,
783,108年09月03日,5607,遠雄港,23.45,21.63,1.813209,權,25.75,19.50,23.45,23.45,除權息資料,110年第1季,25.16,0.53,
784,108年09月03日,5907,大洋-KY,31.30,29.60,1.693776,息,32.55,26.65,29.60,29.60,除權息資料,110年第1季,43.32,0.05,
785,108年09月04日,1203,味王,27.05,26.05,1.0,息,28.65,23.45,26.05,26.05,除權息資料,110年第1季,22.13,0.55,
786,108年09月04日,2816,旺旺保,20.30,19.40,0.9,息,21.30,17.50,19.40,19.40,除權息資料,110年第1季,27.19,0.95,
787,108年09月04日,3346,麗清,33.30,31.80,1.495717,息,34.95,28.65,31.80,31.80,除權息資料,110年第1季,23.63,0.52,
788,108年09月04日,4763,材料-KY,149.00,131.81,17.181819,權息,144.50,119.00,132.00,131.81,除權息資料,110年第1季,31.15,1.62,
789,108年09月05日,2379,瑞昱,220.00,213.00,7.0,息,234.00,192.00,213.00,213.00,除權息資料,110年第1季,64.85,5.98,
790,108年09月05日,2618,長榮航,14.25,13.35,0.895725,權息,14.65,12.05,13.35,13.35,除權息資料,110年第1季,14.03,-0.45,
791,108年09月05日,4426,利勤,61.30,56.21,5.082288,權息,61.80,50.60,56.20,56.21,除權息資料,110年第1季,17.71,0.0,
792,108年09月06日,9943,好樂迪,70.20,64.80,5.4,息,71.20,58.40,64.80,64.80,除權息資料,110年第1季,28.94,1.31,
793,108年09月09日,2236,百達-KY,24.80,22.61,2.187296,權息,24.85,20.35,22.60,22.61,除權息資料,110年第1季,25.29,0.12,
794,108年09月09日,2888,新光金,9.34,9.31,0.020023,權,10.25,8.38,9.34,9.34,除權息資料,109年第4季,18.12,1.12,
795,108年09月09日,5519,隆大,16.75,15.79,0.9514799999999999,息,17.35,14.25,15.80,15.79,除權息資料,110年第1季,20.20,0.19,
796,108年09月09日,8499,鼎炫-KY,142.00,137.00,5.0,息,150.50,123.50,137.00,137.00,除權息資料,110年第1季,61.65,3.14,
797,108年09月10日,"=""01010T""",京城樂富R1,10.20,10.08,0.113498,息,11.08,9.08,10.08,10.08,除權息資料,110年05月18日,10.46,,
798,108年09月10日,4919,新唐,52.80,50.62,2.170025,權,58.00,45.60,52.80,52.80,除權息資料,110年第1季,30.81,0.7,
799,108年09月11日,2707,晶華,164.00,157.87,6.1248,息,173.50,142.50,158.00,157.87,除權息資料,110年第1季,23.60,2.11,
800,108年09月11日,2836,高雄銀,9.88,9.40,0.476728,權息,10.30,8.46,9.40,9.40,除權息資料,110年第1季,14.71,0.2,
801,108年09月11日,8261,富鼎,28.70,27.70,1.0,息,30.45,24.95,27.70,27.70,除權息資料,110年第1季,21.09,1.4,
802,108年09月12日,910861,神州-DR,8.75,8.68,0.06155,息,9.54,7.82,8.68,8.68,除權息資料,99年第4季,0.00,3.45,
803,108年09月16日,2474,可成,235.00,223.00,12.0,息,245.00,201.00,223.00,223.00,除權息資料,110年第1季,210.66,3.3,
