,資料日期,股票代號,股票名稱,除權息前收盤價,除權息參考價,權值+息值,權/息,漲停價格,跌停價格,開盤競價基準,減除股利參考價,詳細資料,最近一次申報資料 季別/日期,最近一次申報每股 (單位)淨值,最近一次申報每股 (單位)盈餘,Unnamed: 15
604,106年08月21日,6116,彩晶,11.10,10.60,0.5,息,11.65,9.54,10.60,10.60,除權息資料,110年第1季,15.71,1.0,
605,106年08月22日,1704,榮化,43.00,40.00,2.998811,息,44.00,36.00,40.00,40.00,除權息資料,107年第3季,36.73,2.83,
606,106年08月22日,2374,佳能,19.10,18.19,0.900148,息,20.00,16.40,18.20,18.19,除權息資料,110年第1季,19.70,-0.43,
607,106年08月22日,2534,宏盛,22.25,21.25,1.0,息,23.35,19.15,21.25,21.25,除權息資料,110年第1季,27.93,0.37,
608,106年08月22日,2706,第一店,16.90,15.46,1.4370370000000001,權息,17.00,13.95,15.45,15.46,除權息資料,110年第1季,17.79,-0.01,
609,106年08月22日,2905,三商,23.95,21.72,2.221044,權息,23.85,19.55,21.70,21.72,除權息資料,110年第1季,23.60,1.04,
610,106年08月22日,3029,零壹,19.65,18.45,1.199826,息,20.25,16.65,18.45,18.45,除權息資料,110年第1季,19.55,0.92,
611,106年08月22日,3296,勝德,19.55,18.35,1.2,息,20.15,16.55,18.35,18.35,除權息資料,110年第1季,14.75,-0.36,
612,106年08月22日,4438,廣越,171.00,164.80,6.2,息,181.00,148.50,165.00,164.80,除權息資料,110年第1季,63.17,-1.05,
613,106年08月22日,5243,乙盛-KY,48.25,46.75,1.5,息,51.40,42.10,46.75,46.75,除權息資料,110年第1季,35.67,0.81,
614,106年08月22日,6139,亞翔,36.35,34.91,1.430518,息,38.40,31.45,34.90,34.91,除權息資料,110年第1季,33.99,0.16,
615,106年08月23日,2038,海光,8.39,7.99,0.399524,權,8.78,7.20,7.99,7.99,除權息資料,110年第1季,17.24,0.45,
616,106年08月23日,2227,裕日車,283.00,261.00,22.0,息,287.00,235.00,261.00,261.00,除權息資料,110年第1季,74.66,2.7,
617,106年08月23日,2428,興勤,104.50,101.20,3.3,息,111.00,91.10,101.00,101.20,除權息資料,110年第1季,60.02,3.18,
618,106年08月23日,2701,萬企,14.00,13.09,0.9047620000000001,權息,14.35,11.80,13.10,13.09,除權息資料,110年第1季,16.74,0.0,
619,106年08月23日,4426,利勤,88.20,70.64,17.554839,權息,77.70,63.60,70.60,70.64,除權息資料,110年第1季,17.71,0.0,
620,106年08月23日,4942,嘉彰,24.70,23.20,1.5,息,25.50,20.90,23.20,23.20,除權息資料,110年第1季,53.81,1.51,
621,106年08月23日,8488,吉源-KY,37.95,35.95,2.0,息,39.50,32.40,35.95,35.95,除權息資料,110年第1季,37.19,-0.07,
622,106年08月24日,1103,嘉泥,10.90,10.70,0.2,息,11.75,9.63,10.70,10.70,除權息資料,110年第1季,38.96,-0.2,
623,106年08月24日,1313,聯成,14.75,13.80,0.9451219999999999,權息,15.15,12.45,13.80,13.80,除權息資料,110年第1季,19.71,0.99,
624,106年08月24日,1340,勝悅-KY,56.30,50.09,6.209091,權息,55.00,45.10,50.10,50.09,除權息資料,110年第1季,35.40,-0.48,
625,106年08月24日,1460,宏遠,15.70,14.71,0.9884620000000001,權息,16.15,13.25,14.70,14.71,除權息資料,110年第1季,7.79,0.04,
626,106年08月24日,1533,車王電,37.75,37.55,0.2,息,41.30,33.80,37.55,37.55,除權息資料,110年第1季,25.01,0.08,
627,106年08月24日,1541,錩泰,53.80,50.50,3.3,息,55.50,45.45,50.50,50.50,除權息資料,110年第1季,22.84,1.03,
628,106年08月24日,1709,和益,20.30,18.11,2.187176,權息,19.90,16.30,18.10,18.11,除權息資料,110年第1季,15.60,0.53,
629,106年08月24日,2012,春雨,14.80,14.05,0.75,息,15.45,12.65,14.05,14.05,除權息資料,110年第1季,13.13,0.47,
630,106年08月24日,2023,燁輝,13.80,12.64,1.158491,權息,13.90,11.40,12.65,12.64,除權息資料,110年第1季,14.54,0.58,
631,106年08月24日,2239,英利-KY,157.00,152.50,4.5,息,167.50,137.50,152.50,152.50,除權息資料,110年第1季,93.92,1.29,
632,106年08月24日,2390,云辰,12.50,12.44,0.06,息,13.65,11.20,12.45,12.44,除權息資料,110年第1季,17.58,6.27,
633,106年08月24日,2441,超豐,50.70,47.95,2.75,息,52.70,43.20,47.95,47.95,除權息資料,110年第1季,33.39,1.64,
634,106年08月24日,2489,瑞軒,19.10,17.40,1.7,息,19.10,15.70,17.40,17.40,除權息資料,110年第1季,21.27,6.0,
635,106年08月24日,2516,新建,6.50,6.25,0.25,息,6.87,5.63,6.25,6.25,除權息資料,110年第1季,7.82,0.21,
636,106年08月24日,2702,華園,15.70,14.95,0.748077,權息,16.40,13.50,14.95,14.95,除權息資料,110年第1季,8.36,-0.36,
637,106年08月24日,4545,銘鈺,33.80,31.55,2.25,息,34.70,28.40,31.55,31.55,除權息資料,110年第1季,21.97,0.02,
638,106年08月24日,5269,祥碩,333.00,312.26,20.737851000000003,權息,343.00,281.50,312.50,312.26,除權息資料,110年第1季,191.18,10.35,
639,106年08月24日,6142,友勁,8.75,8.19,0.56,息,9.00,7.38,8.19,8.19,除權息資料,110年第1季,8.02,-0.45,
640,106年08月24日,6531,愛普,73.70,71.70,1.9964380000000002,息,78.80,64.60,71.70,71.70,除權息資料,110年第1季,46.76,4.73,
641,106年08月24日,9921,巨大,152.00,147.00,5.0,息,161.50,132.50,147.00,147.00,除權息資料,110年第1季,71.41,4.54,
642,106年08月24日,9958,世紀鋼,10.05,9.75,0.3,息,10.70,8.78,9.75,9.75,除權息資料,110年第1季,31.28,1.06,
643,106年08月25日,1229,聯華,29.15,26.23,2.911905,權息,28.85,23.65,26.25,26.23,除權息資料,110年第1季,25.28,0.98,
644,106年08月25日,2530,華建,14.30,13.50,0.8,息,14.85,12.15,13.50,13.50,除權息資料,110年第1季,11.77,-0.04,
645,106年08月25日,2913,農林,16.45,15.95,0.5,息,17.50,14.40,15.95,15.95,除權息資料,110年第1季,19.99,0.0,
646,106年08月25日,3437,榮創,35.90,35.55,0.35,息,39.10,32.00,35.55,35.55,除權息資料,110年第1季,18.90,0.22,
647,106年08月25日,3704,合勤控,13.65,13.45,0.2,息,14.75,12.15,13.45,13.45,除權息資料,110年第1季,19.10,0.29,
648,106年08月25日,3708,上緯投控,83.00,81.98,1.01081,息,90.10,73.80,82.00,81.98,除權息資料,110年第1季,58.15,0.59,
649,106年08月25日,4930,燦星網,13.45,13.15,0.3,息,14.45,11.85,13.15,13.15,除權息資料,110年第1季,25.21,0.5,
650,106年08月25日,5534,長虹,71.20,65.20,6.0,息,71.70,58.70,65.20,65.20,除權息資料,110年第1季,63.68,0.74,
651,106年08月25日,6183,關貿,29.25,28.03,1.22,息,30.80,25.25,28.05,28.03,除權息資料,110年第1季,15.72,0.82,
652,106年08月28日,1231,聯華食,36.95,33.68,3.26579,權息,37.00,30.35,33.70,33.68,除權息資料,110年第1季,23.09,1.02,
653,106年08月28日,1324,地球,13.20,12.80,0.4,息,14.05,11.55,12.80,12.80,除權息資料,110年第1季,12.88,-0.04,
654,106年08月28日,1409,新纖,9.23,8.98,0.25,息,9.87,8.09,8.98,8.98,除權息資料,110年第1季,19.01,0.44,
655,106年08月28日,1436,華友聯,38.00,37.00,1.0,息,40.70,33.30,37.00,37.00,除權息資料,110年第1季,29.18,0.87,
656,106年08月28日,1513,中興電,21.00,20.00,1.0,息,22.00,18.00,20.00,20.00,除權息資料,110年第1季,24.11,1.31,
657,106年08月28日,1516,川飛,15.40,14.49,0.9081670000000001,權息,15.90,13.05,14.50,14.49,除權息資料,110年第1季,11.95,0.11,
658,106年08月28日,1527,鑽全,97.20,93.10,4.1,息,102.00,83.80,93.10,93.10,除權息資料,110年第1季,30.77,1.06,
659,106年08月28日,1603,華電,25.00,24.50,0.5,息,26.95,22.05,24.50,24.50,除權息資料,110年第1季,35.10,0.49,
660,106年08月28日,2347,聯強,34.35,33.35,1.0,息,36.65,30.05,33.35,33.35,除權息資料,110年第1季,31.05,1.52,
661,106年08月28日,2537,聯上發,9.34,8.59,0.743847,權息,9.44,7.74,8.59,8.59,除權息資料,110年第1季,13.29,-0.13,
662,106年08月28日,2923,鼎固-KY,19.25,18.89,0.36,息,20.75,17.05,18.90,18.89,除權息資料,110年第1季,31.21,0.44,
663,106年08月28日,3004,豐達科,48.20,46.70,1.5,息,51.30,42.05,46.70,46.70,除權息資料,110年第1季,34.72,-0.47,
664,106年08月28日,3010,華立,52.60,50.00,2.6,息,55.00,45.00,50.00,50.00,除權息資料,110年第1季,60.02,2.58,
665,106年08月28日,3025,星通,20.60,20.33,0.27,息,22.35,18.30,20.35,20.33,除權息資料,110年第1季,11.73,-0.19,
666,106年08月28日,3052,夆典,8.78,8.48,0.3,息,9.32,7.64,8.48,8.48,除權息資料,110年第1季,15.61,0.2,
667,106年08月28日,3536,誠創,21.50,21.05,0.440075,權,23.65,18.95,21.50,21.50,除權息資料,110年第1季,1.39,0.01,
668,106年08月28日,4133,亞諾法,35.75,34.32,1.429612,權息,37.75,30.90,34.30,34.32,除權息資料,110年第1季,19.50,0.16,
669,106年08月28日,4555,氣立,61.80,59.80,2.0,息,65.70,53.90,59.80,59.80,除權息資料,110年第1季,37.92,0.66,
670,106年08月28日,4746,台耀,72.60,69.72,2.877549,息,76.60,62.80,69.70,69.72,除權息資料,110年第1季,59.63,9.84,
671,106年08月28日,4927,泰鼎-KY,24.00,23.43,0.560484,權,26.40,21.10,24.00,24.00,除權息資料,110年第1季,39.12,0.81,
672,106年08月28日,6216,居易,31.95,29.31,2.6376720000000002,息,32.20,26.40,29.30,29.31,除權息資料,110年第1季,17.83,0.4,
673,106年08月28日,9944,新麗,19.10,18.80,0.3,息,20.65,16.95,18.80,18.80,除權息資料,110年第1季,25.95,0.38,
674,106年08月28日,9946,三發地產,11.20,10.70,0.5,息,11.75,9.63,10.70,10.70,除權息資料,110年第1季,20.67,0.03,
675,106年08月29日,1210,大成,32.45,30.95,1.5,息,34.00,27.90,30.95,30.95,除權息資料,110年第1季,23.88,1.01,
676,106年08月29日,2059,川湖,406.00,397.75,8.25,息,437.50,358.00,398.00,397.75,除權息資料,110年第1季,121.25,4.55,
677,106年08月29日,2106,建大,44.10,42.10,2.0,息,46.30,37.90,42.10,42.10,除權息資料,110年第1季,20.72,0.75,
678,106年08月29日,2328,廣宇,27.80,27.10,0.7,息,29.80,24.40,27.10,27.10,除權息資料,110年第1季,22.32,0.33,
679,106年08月29日,2420,新巨,38.05,35.05,3.0,息,38.55,31.55,35.05,35.05,除權息資料,110年第1季,21.74,0.68,
680,106年08月29日,2444,兆勁,28.65,28.22,0.42911499999999997,息,31.00,25.40,28.20,28.22,除權息資料,110年第1季,8.21,-0.27,
681,106年08月29日,2514,龍邦,15.85,15.49,0.35388600000000003,息,17.00,13.95,15.50,15.49,除權息資料,110年第1季,26.83,1.09,
682,106年08月29日,2618,長榮航,16.15,15.48,0.664564,權息,17.00,13.95,15.50,15.48,除權息資料,110年第1季,14.03,-0.45,
683,106年08月29日,3002,歐格,13.45,12.95,0.5,息,14.20,11.70,12.95,12.95,除權息資料,110年第1季,12.12,0.02,
684,106年08月29日,4943,康控-KY,216.00,204.28,11.714286,權息,224.50,184.00,204.50,204.28,除權息資料,110年第1季,30.62,-1.18,
685,106年08月29日,5264,鎧勝-KY,103.00,99.00,4.0,息,108.50,89.10,99.00,99.00,除權息資料,109年第3季,72.02,0.56,
686,106年08月29日,6282,康舒,24.75,23.34,1.400291,息,25.65,21.05,23.35,23.34,除權息資料,110年第1季,19.41,0.16,
687,106年08月30日,1102,亞泥,27.40,26.50,0.9,息,29.15,23.85,26.50,26.50,除權息資料,110年第1季,44.87,1.02,
688,106年08月30日,1203,味王,25.15,24.15,1.0,息,26.55,21.75,24.15,24.15,除權息資料,110年第1季,22.13,0.55,
689,106年08月30日,1446,宏和,22.50,22.20,0.3,息,24.40,20.00,22.20,22.20,除權息資料,110年第1季,11.47,0.15,
690,106年08月30日,2104,國際中橡,37.75,34.52,3.226191,權息,37.95,31.10,34.50,34.52,除權息資料,110年第1季,31.74,0.44,
691,106年08月30日,2482,連宇,13.30,12.98,0.32,息,14.25,11.70,13.00,12.98,除權息資料,110年第1季,11.33,-0.43,
692,106年08月30日,2615,萬海,20.40,20.00,0.4,息,22.00,18.00,20.00,20.00,除權息資料,110年第1季,26.77,6.62,
693,106年08月30日,3380,明泰,22.90,21.86,1.04,息,24.00,19.70,21.85,21.86,除權息資料,110年第1季,18.20,0.21,
694,106年08月30日,3432,台端,12.55,12.45,0.1,息,13.65,11.25,12.45,12.45,除權息資料,110年第1季,23.76,0.34,
695,106年08月30日,8429,金麗-KY,34.30,32.62,1.678641,權息,35.85,29.40,32.60,32.62,除權息資料,110年第1季,34.42,0.1,
696,106年08月30日,9188,精熙-DR,6.45,6.31,0.135695,息,6.94,5.68,6.31,6.31,除權息資料,97年第4季,0.00,0.83,
697,106年08月31日,1337,再生-KY,13.50,13.40,0.09223300000000001,權息,14.70,12.10,13.40,13.40,除權息資料,110年第1季,20.97,-0.39,
698,106年08月31日,1339,昭輝,47.55,45.55,2.0,息,50.10,41.00,45.55,45.55,除權息資料,110年第1季,47.67,0.78,
699,106年08月31日,1539,巨庭,23.00,21.80,1.2,息,23.95,19.65,21.80,21.80,除權息資料,110年第1季,19.27,0.14,
700,106年08月31日,2484,希華,20.00,18.80,1.2,息,20.65,16.95,18.80,18.80,除權息資料,110年第1季,21.49,0.48,
701,106年08月31日,2845,遠東銀,9.94,9.30,0.634038,權息,10.20,8.37,9.30,9.30,除權息資料,110年第1季,14.34,0.23,
702,106年08月31日,2901,欣欣,25.45,25.06,0.381284,息,27.55,22.60,25.05,25.06,除權息資料,110年第1季,11.84,0.06,
703,106年08月31日,8011,台通,24.10,23.55,0.543197,息,25.90,21.20,23.55,23.55,除權息資料,110年第1季,20.83,-0.31,
704,106年08月31日,9105,泰金寶-DR,3.02,2.96,0.05367,息,3.25,2.67,2.96,2.96,除權息資料,93年第4季,0.00,4.81,
705,106年08月31日,9945,潤泰新,33.85,28.20,5.641667,權,31.00,25.40,28.20,28.20,除權息資料,110年第1季,62.70,4.56,
706,106年09月04日,2115,六暉-KY,60.60,54.18,6.4165529999999995,權息,59.50,48.80,54.20,54.18,除權息資料,110年第1季,31.11,1.13,
707,106年09月05日,1464,得力,28.60,25.56,3.039606,權息,28.10,23.05,25.55,25.56,除權息資料,110年第1季,12.40,0.25,
708,106年09月05日,5519,隆大,11.10,10.60,0.5,息,11.65,9.54,10.60,10.60,除權息資料,110年第1季,20.20,0.19,
709,106年09月06日,1442,名軒,22.35,19.42,2.924137,權息,21.35,17.50,19.40,19.42,除權息資料,110年第1季,15.18,0.12,
710,106年09月06日,2613,中櫃,13.50,13.16,0.333334,權息,14.45,11.85,13.15,13.16,除權息資料,110年第1季,22.35,0.03,
711,106年09月06日,3167,大量,45.50,44.00,1.5,息,48.40,39.60,44.00,44.00,除權息資料,110年第1季,26.85,1.01,
712,106年09月06日,6153,嘉聯益,21.75,21.25,0.5,息,23.35,19.15,21.25,21.25,除權息資料,110年第1季,28.46,-0.09,
713,106年09月06日,6579,研揚,114.00,109.73,4.269662,息,120.50,98.80,109.50,109.73,除權息資料,110年第1季,53.11,0.34,
714,106年09月07日,1517,利奇,11.60,11.40,0.2,息,12.50,10.30,11.40,11.40,除權息資料,110年第1季,15.07,0.47,
715,106年09月07日,2379,瑞昱,115.50,110.50,5.0,息,121.50,99.50,110.50,110.50,除權息資料,110年第1季,64.85,5.98,
716,106年09月07日,2405,浩鑫,11.35,11.23,0.12,息,12.35,10.15,11.25,11.23,除權息資料,110年第1季,9.93,0.01,
717,106年09月07日,3018,同開,64.90,63.61,1.2803870000000002,權,69.90,57.30,63.60,63.61,除權息資料,110年第1季,6.96,-0.33,
718,106年09月07日,3346,麗清,78.50,75.50,3.0,息,83.00,68.00,75.50,75.50,除權息資料,110年第1季,23.63,0.52,
719,106年09月11日,1808,潤隆,47.35,42.27,5.074871,息,46.45,38.05,42.25,42.27,除權息資料,110年第1季,14.67,1.24,
720,106年09月11日,2542,興富發,48.05,43.05,5.0,息,47.35,38.75,43.05,43.05,除權息資料,110年第1季,25.72,2.26,
721,106年09月13日,2236,百達-KY,59.40,57.43,1.963312,息,63.10,51.70,57.40,57.43,除權息資料,110年第1季,25.29,0.12,
722,106年09月14日,2474,可成,335.00,325.00,10.0,息,357.50,292.50,325.00,325.00,除權息資料,110年第1季,210.66,3.3,
723,106年09月14日,2823,中壽,33.20,29.72,3.4752300000000003,權息,32.65,26.75,29.70,29.72,除權息資料,110年第1季,33.65,2.08,
724,106年09月14日,2867,三商壽,16.10,14.81,1.2857809999999998,權,16.25,13.35,14.80,14.81,除權息資料,110年第1季,17.16,0.65,
725,106年09月15日,1714,和桐,9.63,9.30,0.325653,權,10.20,8.37,9.30,9.30,除權息資料,110年第1季,12.59,0.29,
726,106年09月15日,2456,奇力新,87.00,85.06,1.9302130000000002,權,95.70,76.60,87.00,87.00,除權息資料,110年第1季,96.15,1.87,
727,106年09月18日,2436,偉詮電,28.05,27.55,0.49875699999999995,息,30.30,24.80,27.55,27.55,除權息資料,110年第1季,19.64,1.05,
728,106年09月18日,2471,資通,17.25,15.90,1.340115,息,17.45,14.35,15.90,15.90,除權息資料,110年第1季,16.56,0.29,
729,106年09月18日,2890,永豐金,9.72,9.05,0.661063,權息,9.95,8.15,9.05,9.05,除權息資料,109年第4季,13.83,1.09,
730,106年09月20日,6133,金橋,10.80,10.60,0.2,息,11.65,9.54,10.60,10.60,除權息資料,110年第1季,11.47,-0.14,
731,106年09月21日,2488,漢平,39.50,36.00,3.5,息,39.60,32.40,36.00,36.00,除權息資料,110年第1季,26.07,0.34,
732,106年09月22日,2515,中工,6.84,6.64,0.194,息,7.30,5.98,6.64,6.64,除權息資料,110年第1季,13.28,0.06,
733,106年09月22日,8105,凌巨,23.05,22.85,0.2,息,25.10,20.60,22.85,22.85,除權息資料,110年第1季,15.61,-0.37,
734,106年09月27日,8114,振樺電,149.00,138.31,10.689953,權息,152.00,124.50,138.50,138.31,除權息資料,110年第1季,34.73,0.52,
735,106年09月27日,912398,友佳-DR,7.64,7.41,0.22572899999999999,息,8.15,6.67,7.41,7.41,除權息資料,98年第4季,0.00,1.17,
736,106年09月28日,3017,奇鋐,27.15,25.95,1.2,息,28.50,23.40,25.95,25.95,除權息資料,110年第1季,28.43,1.53,
737,106年09月29日,"=""01004T""",土銀富邦R2,11.39,11.20,0.186936,息,12.32,10.08,11.20,11.20,除權息資料,110年05月18日,15.50,,
738,106年09月29日,2358,廷鑫,18.60,17.99,0.602893,權,20.45,16.20,18.60,18.60,除權息資料,110年第1季,12.99,-0.03,
739,106年09月29日,2497,怡利電,28.50,28.00,0.5,息,30.80,25.20,28.00,28.00,除權息資料,110年第1季,11.24,0.09,
740,106年09月29日,2609,陽明,13.15,12.87,0.278414,權,14.45,11.60,13.15,13.15,除權息資料,110年第1季,18.56,7.49,
741,106年10月05日,2442,新美齊,7.48,7.45,0.027982,權息,8.19,6.71,7.45,7.45,除權息資料,110年第1季,14.05,0.15,
742,106年10月06日,5907,大洋-KY,24.00,23.03,0.9663,息,25.30,20.75,23.05,23.03,除權息資料,110年第1季,43.32,0.05,
743,106年10月11日,2387,精元,19.45,18.96,0.484529,息,20.85,17.10,18.95,18.96,除權息資料,110年第1季,39.48,1.0,
744,106年10月12日,2231,為升,369.00,327.72,41.272725,權息,360.00,295.00,327.50,327.72,除權息資料,110年第1季,27.53,1.61,
745,106年10月12日,3022,威強電,44.45,41.45,3.0,息,45.55,37.35,41.45,41.45,除權息資料,110年第1季,44.46,1.46,
746,106年10月17日,2637,慧洋-KY,26.80,26.62,0.171232,權,29.45,24.00,26.80,26.80,除權息資料,110年第1季,38.92,1.19,
747,106年10月19日,2506,太設,10.40,10.30,0.1,息,11.30,9.27,10.30,10.30,除權息資料,110年第1季,19.25,0.4,
748,106年10月26日,"=""00710B""",FH彭博高收益債,20.28,20.17,0.103,息,"9,999.95",0.01,20.17,20.17,除權息資料,,,,
749,106年10月26日,"=""00711B""",FH彭博新興債,20.30,20.21,0.084,息,"9,999.95",0.01,20.21,20.21,除權息資料,,,,
750,106年10月26日,"=""00712""",FH富時不動產,20.23,20.08,0.15,息,"9,999.95",0.01,20.08,20.08,除權息資料,,,,
751,106年10月30日,"=""0056""",元大高股息,26.39,25.44,0.95,息,27.98,22.90,25.44,25.44,除權息資料,110年05月18日,33.91,,
752,106年10月30日,2027,大成鋼,19.00,18.90,0.09514299999999999,權,20.90,17.05,19.00,19.00,除權息資料,110年第1季,19.26,0.88,
753,106年10月30日,6443,元晶,11.70,11.57,0.125825,權,12.85,10.45,11.70,11.70,除權息資料,110年第1季,10.67,0.0,
754,106年10月31日,"=""006204""",永豐臺灣加權,55.45,53.75,1.7,息,59.10,48.38,53.75,53.75,除權息資料,110年05月18日,81.98,,
755,106年10月31日,2062,橋椿,39.25,38.25,0.9999129999999999,息,42.05,34.45,38.25,38.25,除權息資料,110年第1季,32.02,0.36,
756,106年10月31日,2344,華邦電,26.05,25.64,0.407036,權,28.65,23.10,26.05,26.05,除權息資料,110年第1季,17.12,0.4,
757,106年11月01日,9906,欣巴巴,17.95,16.85,1.0992520000000001,權,18.50,15.20,16.85,16.85,除權息資料,110年第1季,8.23,-0.31,
758,106年11月02日,3356,奇偶,43.20,36.73,6.46836,權息,40.40,33.10,36.75,36.73,除權息資料,110年第1季,19.94,0.51,
759,106年11月07日,2603,長榮,17.50,17.22,0.274154,權,19.25,15.50,17.50,17.50,除權息資料,110年第1季,26.39,7.04,
760,106年11月07日,4141,龍燈-KY,31.10,29.90,1.2,息,32.85,26.95,29.90,29.90,除權息資料,110年第1季,27.18,-1.28,
761,106年11月08日,3209,全科,22.75,22.27,0.47072700000000006,權,25.00,20.05,22.75,22.75,除權息資料,110年第1季,16.40,0.92,
762,106年11月08日,6452,康友-KY,428.50,426.80,1.6985299999999999,權,471.00,384.50,428.50,428.50,除權息資料,109年第1季,76.28,1.7,
763,106年11月14日,5434,崇越,73.20,72.48,0.713046,權,80.50,65.30,73.20,73.20,除權息資料,110年第1季,52.67,2.5,
764,106年11月20日,3036,文曄,47.40,46.12,1.276659,權,52.10,41.55,47.40,47.40,除權息資料,110年第1季,51.00,1.92,
765,106年11月21日,"=""01007T""",兆豐國泰R2,13.17,12.94,0.220511,息,14.23,11.65,12.94,12.94,除權息資料,110年05月18日,20.13,,
766,106年11月23日,"=""0051""",元大中型100,32.40,31.55,0.85,息,34.70,28.40,31.55,31.55,除權息資料,110年05月18日,49.59,,
767,106年11月23日,"=""0053""",元大電子,38.50,37.35,1.15,息,41.08,33.62,37.35,37.35,除權息資料,110年05月18日,62.94,,
768,106年11月23日,"=""0054""",元大台商50,25.00,24.25,0.75,息,26.67,21.83,24.25,24.25,除權息資料,110年05月18日,29.77,,
769,106年11月23日,"=""0055""",元大MSCI金融,16.76,16.26,0.5,息,17.88,14.64,16.26,16.26,除權息資料,110年05月18日,20.68,,
770,106年11月23日,2929,淘帝-KY,110.50,107.27,3.23,息,117.50,96.60,107.50,107.27,除權息資料,110年第1季,31.20,-0.58,
771,106年11月27日,1218,泰山,18.15,17.60,0.542655,權,19.95,15.85,18.15,18.15,除權息資料,110年第1季,14.79,0.34,
772,106年11月28日,"=""00690""",兆豐藍籌30,22.13,21.32,0.81,息,23.45,19.19,21.32,21.32,除權息資料,110年05月18日,31.63,,
773,106年11月30日,"=""006208""",富邦台50,49.13,47.48,1.65,息,52.20,42.74,47.48,47.48,除權息資料,110年05月18日,75.85,,
774,106年11月30日,"=""00692""",富邦公司治理,22.01,20.89,1.12,息,22.97,18.81,20.89,20.89,除權息資料,110年05月18日,33.77,,
775,106年12月07日,2929,淘帝-KY,118.00,107.46,10.53565,權,118.00,96.80,107.50,107.46,除權息資料,110年第1季,31.20,-0.58,
776,106年12月08日,3016,嘉晶,31.90,31.67,0.229591,權,35.05,28.55,31.90,31.90,除權息資料,110年第1季,14.44,0.16,
777,106年12月14日,6452,康友-KY,435.50,373.00,62.499999,權息,410.00,336.00,373.00,373.00,除權息資料,109年第1季,76.28,1.7,
778,106年12月19日,3665,貿聯-KY,288.50,286.51,1.985643,權,317.00,258.00,288.50,288.50,除權息資料,110年第1季,96.59,2.35,
779,106年12月25日,5264,鎧勝-KY,102.00,100.10,1.899304,權,112.00,90.10,102.00,102.00,除權息資料,109年第3季,72.02,0.56,
780,106年12月28日,"=""008201""",BP上證50,102.00,101.03,0.961,息,"9,999.95",0.01,101.05,101.03,除權息資料,,,,
781,公式:,,,,,,,,,,,,,,,
782,除權息參考價 = (除權息前收盤價-息值+現金增資認購價*現金增資配股率)/(1+無償配股率+現金增資配股率),,,,,,,,,,,,,,,
783,減除股利參考價 = (除權息前收盤價-息值)/(1+無償配股率),,,,,,,,,,,,,,,
784,備註:,,,,,,,,,,,,,,,
785,股利資料自民國92年5月5日起開始提供,,,,,,,,,,,,,,,
786,如果無該項配股率則用'0'帶入,,,,,,,,,,,,,,,
787,開盤競價基準：當不含現金增資除權時，取最接近除權息參考價之檔位價，遇含現金增資除權時，則取最接近減除股利參考價之檔位價。,,,,,,,,,,,,,,,
788,權值+息值=除權息前收盤價-除權息參考價,,,,,,,,,,,,,,,
789,自民國100年3月28日起，除權息前一交易日如無收盤價格，以本公司營業細則第58-3條第2項第2款之原則所決定價格替代。,,,,,,,,,,,,,,,
790,本表不含除息併案辦理退還股款減資或分割減資之資料。,,,,,,,,,,,,,,,
791,本表所列股票、臺灣存託憑證、ETF、受益證券等財報資料，係發行公司最近一次申報資料，僅供參考，實際資料仍以公開資訊觀測發行公司公告資料為準，網址為：https://mops.twse.com.tw 。ETF、受益證券無每股 (單位)盈餘，以「N/A」表示；特別股同普通股最新申報資料。,,,,,,,,,,,,,,,
